 "bdr" , "w" , "bc" , "trl" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/086342940/id" , "Shakespeares sa͏̈mtliche dramatische Werke  [Vol. 3],   / U͏̈bersetzt von Schlegel un Tieck  ; [hrsg.] von Max Mendheim / Leipzig : M. Hesses , [s. d.]" , "Schlegel, August Wilhelm von (1767-1845)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/158100883/id" , "Oeuvres complètes de W. Skakespeare  [9], La Famille  / François-Victor Hugo traducteur / Paris : Pagnerre , 1861" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/085880019/id" , "Othello  / William Shakespeare  ; trad. de l'anglais par François-Victor Hugo/ [Nouv. éd.] / Paris : Librio texte intégral , 2003" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/158325222/id" , "Oeuvres complètes de W. Shakespeare  [13], La patrie  3,   / traducteur François-Victor Hugo / Paris : Pagnerre , 1863" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/007387709/id" , "Œuvres complètes  I,   / Shakespeare  ; avant-propos d'André Gide  ; introduction générale et textes de présentation d'Henri Fluchère  ; [traduction des pièces par François-Victor Hugo]  ; [traduction et notes des poèmes par Jean Fuzier] / Paris : Gallimard , DL 1959" , "Fuzier, Jean (1926-1995)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/007387709/id" , "Œuvres complètes  I,   / Shakespeare  ; avant-propos d'André Gide  ; introduction générale et textes de présentation d'Henri Fluchère  ; [traduction des pièces par François-Victor Hugo]  ; [traduction et notes des poèmes par Jean Fuzier] / Paris : Gallimard , DL 1959" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/000971952/id" , "Richard II  / William Shakespeare  ; trad. Ariane Mnouchkine / Paris : Théâtre du Soleil , 1984" , "Mnouchkine, Ariane (1939-....)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/002865696/id" , "Roméo et Juliette  / Shakespeare  ; introd., textes de J.-M. Déprats, J. Fuzier, Y. Goulais, C. Villeneuve et J.-P. Villquin  ; Texte, traduction Jean-Pierre Villquin/ 2ème éd. (revue et complétée) / Nantes : Université de Nantes, Faculté des Lettres , 1992" , "Villquin, Jean-Pierre (1936-2018)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/051095661/id" , "La vie de Henri V  / [William Shakespeare]  ; traduction de Marcel Sallé  ; [texte anglais de l'ancienne édition "Cambridge"] / Paris : Société d'édition les Belles lettres , 1928" , "Sallé, Marcel (1933-....)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/154994340/id" , "La tempête  / William Shakespeare  ; traduction de André du Bouchet / Paris : Mercure de France , impr. 1963" , "Du Bouchet, André (1924-2001)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/171899113/id" , "Oeuvres complètes de Shakespeare  / traduction nouvelle par Benjamin Laroche / Paris : Lecou , 1847" , "Laroche, Benjamin (1797-1852)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/101442726/id" , "Mletački trgovac  / William Shakespeare  ; preveo Dr Milan Bogdanović / Zagreb : Matica hrvatska , 1947" , "Bogdanović, Milan (1892-1964)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/10457772X/id" , "Le Songe d'une nuit d'été  : pièce de  / William Shakespeare  ; traduction de Michelle Allen / Ottawa : Leméac éd. , 1990" , "Allen, Michelle (1954-....)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/088187586/id" , "Oeuvres choisies  / de William Shakespeare  ; trad. et notices par Georges Roth / Paris : Bibliothèque Larousse , [1920]" , "Roth, Georges (1887-1975)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/056140061/id" , "La Tempête  / de Shakespeare  / [traduction] Pierre-Louis Matthey  ; introduction de Jacques Copeau / Paris : Éditions R.-A. Corrêa , 1932" , "Matthey, Pierre-Louis (1893-1970)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/128729279/id" , "Le phénix et la tourterelle  / William Shakespeare  ; [trad. par Guy Lévis Mano] / Paris : GLM , 1960" , "Lévis Mano, Guy (1904-1980)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/090808398/id" , "Le Théâtre complet...  10, Tout est bien qui finit bien  / trad. de François-Victor Hugo...  ; [Introd. notices et notes par J.B. Fort,...] / [Lausanne] : Ed. Rencontre , [cop. 1961-1964]" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/158985281/id" , "Jules César  : tragédie  / de Shakespeare  ; traduite de l'anglais en vers français par Auguste Barbier,... / Paris : F. Dentu , [18..]" , "Barbier, Auguste (1805-1882 ; poète)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/103035230/id" , "Hamlet, prins af Danmark  / William Shakespeare  ; Oversat og forsynet med noter og kommentarer af Johannes Sløk / København : Berlingske Forlag , 1981" , "Sløk, Johannes (1916-2001)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/099107376/id" , "Vénus et Adonis  ;  [suivi de Le pèlerin passionné]  / [William Shakespeare]  ; traduction de Maurice Castelain / Paris : les Belles lettres , 1939" , "Castelain, Maurice (1872-19..)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/098487108/id" , "Oeuvres complètes de W. Shakespeare  5, Les jaloux  2, Cymbeline ; Othello  / traducteur François-Victor Hugo/ Deuxième édition / Paris : Pagnerre , 1868" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/061762202/id" , "Titus Andronicus  ;  Jules César  ;  Antoine et Cléopatre  / William Shakespeare  ; trad. de François-Victor Hugo  ; préf. et notices par Germaine Landré,..  ;  Coriolan / Paris : Flammarion , 1989" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/199354049/id" , "Roméo et Juliette  / William Shakespeare  ; traduction française par François-Victor Hugo / Villeurbanne : Lysons éditions , DL 2017" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/147934249/id" , "Oeuvres complètes  Comédies I,   / William Shakespeare  ; édition établie sous la direction de Michel Grivelet,... et Gilles Monsarrat,...  ; présentation et traduction en collaboration avec Jean Malaplate,... Jean-Claude Sallé,... Pierre Spriet,...  ; texte anglais établi sous la direction de Stanley Wells,... et Gary Taylor,../ Nouvelle édition bilingue, nouvelle traduction / Paris : R. Laffont , cop. 2010" , "Spriet, Pierre (1928-2009)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/147934249/id" , "Oeuvres complètes  Comédies I,   / William Shakespeare  ; édition établie sous la direction de Michel Grivelet,... et Gilles Monsarrat,...  ; présentation et traduction en collaboration avec Jean Malaplate,... Jean-Claude Sallé,... Pierre Spriet,...  ; texte anglais établi sous la direction de Stanley Wells,... et Gary Taylor,../ Nouvelle édition bilingue, nouvelle traduction / Paris : R. Laffont , cop. 2010" , "Sallé, Jean-Claude" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/147934249/id" , "Oeuvres complètes  Comédies I,   / William Shakespeare  ; édition établie sous la direction de Michel Grivelet,... et Gilles Monsarrat,...  ; présentation et traduction en collaboration avec Jean Malaplate,... Jean-Claude Sallé,... Pierre Spriet,...  ; texte anglais établi sous la direction de Stanley Wells,... et Gary Taylor,../ Nouvelle édition bilingue, nouvelle traduction / Paris : R. Laffont , cop. 2010" , "Malaplate, Jean (1923-2019)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/058469885/id" , "Oeuvres complètes  Histoires, I  / William Shakespeare  ; éd. établie sous la dir. de Michel Grivelet et Gilles Monsarrat  ; prés. et trad. en collab. avec Louis Lecocq, Jean-Claude Sallé, Léone Teyssandier/ Edition bilingue / Paris : Le grand livre du mois , 1997" , "Teyssandier, Léone" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/058469885/id" , "Oeuvres complètes  Histoires, I  / William Shakespeare  ; éd. établie sous la dir. de Michel Grivelet et Gilles Monsarrat  ; prés. et trad. en collab. avec Louis Lecocq, Jean-Claude Sallé, Léone Teyssandier/ Edition bilingue / Paris : Le grand livre du mois , 1997" , "Sallé, Jean-Claude" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/058469885/id" , "Oeuvres complètes  Histoires, I  / William Shakespeare  ; éd. établie sous la dir. de Michel Grivelet et Gilles Monsarrat  ; prés. et trad. en collab. avec Louis Lecocq, Jean-Claude Sallé, Léone Teyssandier/ Edition bilingue / Paris : Le grand livre du mois , 1997" , "Lecocq, Louis (1926-2011)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/017067049/id" , "Macbeth  : Othello  / William Shakespeare  ; trad. et présentation de Christine et René Lalou / Paris : A. Colin , 1958" , "Lalou, René (1889-1960)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/017067049/id" , "Macbeth  : Othello  / William Shakespeare  ; trad. et présentation de Christine et René Lalou / Paris : A. Colin , 1958" , "Lalou, Christine" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/091600235/id" , "Le roi Lear  ;  Mesure pour mesure  / William Shakespeare  ; traduction de François-Victor Hugo  ; entièrement revue et annotée par Christine et René Lalou / Paris : Editions de Cluny , cop. 1944" , "Lalou, René (1889-1960)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/091600235/id" , "Le roi Lear  ;  Mesure pour mesure  / William Shakespeare  ; traduction de François-Victor Hugo  ; entièrement revue et annotée par Christine et René Lalou / Paris : Editions de Cluny , cop. 1944" , "Lalou, Christine" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/091600235/id" , "Le roi Lear  ;  Mesure pour mesure  / William Shakespeare  ; traduction de François-Victor Hugo  ; entièrement revue et annotée par Christine et René Lalou / Paris : Editions de Cluny , cop. 1944" , "Hugo, François-Victor (1828-1873)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/098157698/id" , "Sur les pas de Shakespeare  / Préface de ***  ; Illustrations de François Salvat  ;  Tout est bien qui finit bien  ;  Un Songe des nuits d'été  ;  La Véritable histoire d'Henry VIII / Paris : Nouvelles éditions latines , 1961" , "Dabril, Lucien" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/010613978/id" , "Endrike VIII  / William Shakespeare  ; itzultzaile Xabier Mendiguren / [s.l.] : Eusko Jaurlaritza , 1985" , "Mendiguren Bereziartu, Xabier" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/113709471/id" , "Macbeth  : drame en 5 actes et en vers  / traduit de William Shakespeare [par] Georges Clerc  ; avec préface par Edmond Haraucourt / Paris : G. Charpentier et E. Fasquelle , 1891" , "Clerc, Georges" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/162009879/id" , "Will. Shakespeare's Timon von Athen  / William Shakespeare  ; Neu übersetzt von G. Regis / Zwickau , 1821" , "Regis, Johann Gottlob (1791-1854)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/113409796/id" , "露妙樹利戯曲  : 春情浮世之夢  / シェイクスピア  ; 河島敬蔵 / 東京 : 国文学研究資料館 , 2006" , "Kawashima, Keizō̄ (1859-1935)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/023765119/id" , "Le Roi Lear  / de W. Shakespeare  ; [adapté par Daniel Benoin]  ; texte, analyses, mise en scène, études de Jacques Bellay, Daniel Benoin, Alain Duclos, Christian Eychène  ; [publié par la Comédie de Saint-Étienne et le Centre d'études et de recherches théâtrales de l'Université de Lyon II] / Saint-Étienne : La Comédie de Saint-Étienne , 1976" , "Eychène, Christian" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/023765119/id" , "Le Roi Lear  / de W. Shakespeare  ; [adapté par Daniel Benoin]  ; texte, analyses, mise en scène, études de Jacques Bellay, Daniel Benoin, Alain Duclos, Christian Eychène  ; [publié par la Comédie de Saint-Étienne et le Centre d'études et de recherches théâtrales de l'Université de Lyon II] / Saint-Étienne : La Comédie de Saint-Étienne , 1976" , "Duclos, Alain" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/023765119/id" , "Le Roi Lear  / de W. Shakespeare  ; [adapté par Daniel Benoin]  ; texte, analyses, mise en scène, études de Jacques Bellay, Daniel Benoin, Alain Duclos, Christian Eychène  ; [publié par la Comédie de Saint-Étienne et le Centre d'études et de recherches théâtrales de l'Université de Lyon II] / Saint-Étienne : La Comédie de Saint-Étienne , 1976" , "Bellay, Jacques (1939-....)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/023765119/id" , "Le Roi Lear  / de W. Shakespeare  ; [adapté par Daniel Benoin]  ; texte, analyses, mise en scène, études de Jacques Bellay, Daniel Benoin, Alain Duclos, Christian Eychène  ; [publié par la Comédie de Saint-Étienne et le Centre d'études et de recherches théâtrales de l'Université de Lyon II] / Saint-Étienne : La Comédie de Saint-Étienne , 1976" , "Benoin, Daniel (1947-....)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/161908292/id" , "William Shakespeare's dramatische Werke  Band 20, König Lear  / von William Shakespeare  ; übersetzt von Friedrich Bodenstedt, Ferdinand Freiligrath, Otto Gildemeister, Paul Heyse, Hermann Kurz, Adolf Wilbrandt u.a.  ; ach der Textrevision und unter Mitwirkung von Nicolaus Delius  ; mit Einleitung und Anmerkungen herausgegeben von Friedrich Bodenstedt / Leipzig : F. A. Brockhaus , 1869" , "Wilbrandt, Adolf (1837-1911)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/161908292/id" , "William Shakespeare's dramatische Werke  Band 20, König Lear  / von William Shakespeare  ; übersetzt von Friedrich Bodenstedt, Ferdinand Freiligrath, Otto Gildemeister, Paul Heyse, Hermann Kurz, Adolf Wilbrandt u.a.  ; ach der Textrevision und unter Mitwirkung von Nicolaus Delius  ; mit Einleitung und Anmerkungen herausgegeben von Friedrich Bodenstedt / Leipzig : F. A. Brockhaus , 1869" , "Heyse, Paul (1830-1914)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/161908292/id" , "William Shakespeare's dramatische Werke  Band 20, König Lear  / von William Shakespeare  ; übersetzt von Friedrich Bodenstedt, Ferdinand Freiligrath, Otto Gildemeister, Paul Heyse, Hermann Kurz, Adolf Wilbrandt u.a.  ; ach der Textrevision und unter Mitwirkung von Nicolaus Delius  ; mit Einleitung und Anmerkungen herausgegeben von Friedrich Bodenstedt / Leipzig : F. A. Brockhaus , 1869" , "Freiligrath, Ferdinand (1810-1876)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/161908292/id" , "William Shakespeare's dramatische Werke  Band 20, König Lear  / von William Shakespeare  ; übersetzt von Friedrich Bodenstedt, Ferdinand Freiligrath, Otto Gildemeister, Paul Heyse, Hermann Kurz, Adolf Wilbrandt u.a.  ; ach der Textrevision und unter Mitwirkung von Nicolaus Delius  ; mit Einleitung und Anmerkungen herausgegeben von Friedrich Bodenstedt / Leipzig : F. A. Brockhaus , 1869" , "Bodenstedt, Friedrich (1819-1892)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/161908241/id" , "William Shakespeare's dramatische Werke  Band 19, König Richard der Dritte  / von William Shakespeare  ; übersetzt von Friedrich Bodenstedt, Ferdinand Freiligrath, Otto Gildemeister, Paul Heyse, Hermann Kurz, Adolf Wilbrandt u.a.  ; ach der Textrevision und unter Mitwirkung von Nicolaus Delius  ; mit Einleitung und Anmerkungen herausgegeben von Friedrich Bodenstedt / Leipzig : F. A. Brockhaus , 1869" , "Wilbrandt, Adolf (1837-1911)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/161908241/id" , "William Shakespeare's dramatische Werke  Band 19, König Richard der Dritte  / von William Shakespeare  ; übersetzt von Friedrich Bodenstedt, Ferdinand Freiligrath, Otto Gildemeister, Paul Heyse, Hermann Kurz, Adolf Wilbrandt u.a.  ; ach der Textrevision und unter Mitwirkung von Nicolaus Delius  ; mit Einleitung und Anmerkungen herausgegeben von Friedrich Bodenstedt / Leipzig : F. A. Brockhaus , 1869" , "Heyse, Paul (1830-1914)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/161908241/id" , "William Shakespeare's dramatische Werke  Band 19, König Richard der Dritte  / von William Shakespeare  ; übersetzt von Friedrich Bodenstedt, Ferdinand Freiligrath, Otto Gildemeister, Paul Heyse, Hermann Kurz, Adolf Wilbrandt u.a.  ; ach der Textrevision und unter Mitwirkung von Nicolaus Delius  ; mit Einleitung und Anmerkungen herausgegeben von Friedrich Bodenstedt / Leipzig : F. A. Brockhaus , 1869" , "Freiligrath, Ferdinand (1810-1876)" ,
 "http://purl.bdrc.io/resource/P8315" , "http://www.sudoc.fr/161908241/id" , "William Shakespeare's dramatische Werke  Band 19, König Richard der Dritte  / von William Shakespeare  ; übersetzt von Friedrich Bodenstedt, Ferdinand Freiligrath, Otto Gildemeister, Paul Heyse, Hermann Kurz, Adolf Wilbrandt u.a.  ; ach der Textrevision und unter Mitwirkung von Nicolaus Delius  ; mit Einleitung und Anmerkungen herausgegeben von Friedrich Bodenstedt / Leipzig : F. A. Brockhaus , 1869" , "Bodenstedt, Friedrich (1819-1892)" ,
